City_Name,City_Code,Date,Cumulative_verified_cases,Cumulated_recovered,Cumulated_deaths,Cumulated_number_of_tests,Cumulated_number_of_diagnostic_tests
אבו גוש,472,2020-07-29,26,<15,0,1430,1416
אבו גוש,472,2020-07-30,26,<15,0,1438,1424
אבו גוש,472,2020-07-31,26,<15,0,1447,1432
אבו גוש,472,2020-08-01,26,<15,0,1448,1433
אבו גוש,472,2020-08-02,26,<15,0,1459,1444
אבו גוש,472,2020-08-03,26,<15,0,1464,1449
אבו גוש,472,2020-08-04,28,<15,0,1485,1470
אבו גוש,472,2020-08-05,29,<15,0,1514,1499
אבו גוש,472,2020-08-06,30,<15,0,1536,1521
אבו גוש,472,2020-08-07,31,<15,0,1556,1541
אבו גוש,472,2020-08-08,31,16,0,1574,1557
אבו גוש,472,2020-08-09,32,18,0,1580,1563
אבו גוש,472,2020-08-10,32,18,0,1593,1576
אבו גוש,472,2020-08-11,33,21,0,1626,1608
אבו גוש,472,2020-08-12,38,21,0,1652,1634
אבו גוש,472,2020-08-13,39,21,0,1671,1652
אבו גוש,472,2020-08-14,42,21,0,1755,1736
אבו גוש,472,2020-08-15,46,22,0,1777,1757
אבו גוש,472,2020-08-16,48,22,0,1783,1763
אבו גוש,472,2020-08-17,49,22,0,1824,1804
אבו גוש,472,2020-08-18,62,23,0,1968,1947
אבו גוש,472,2020-08-19,64,23,0,2007,1984
אבו גוש,472,2020-08-20,68,23,0,2079,2055
אבו גוש,472,2020-08-21,69,23,0,2096,2071
אבו גוש,472,2020-08-22,71,23,0,2101,2076
אבו גוש,472,2020-08-23,71,27,0,2114,2089
אבו גוש,472,2020-08-24,73,30,0,2137,2111
אבו גוש,472,2020-08-25,77,30,0,2191,2164
אבו גוש,472,2020-08-26,81,35,0,2250,2221
אבו גוש,472,2020-08-27,82,37,0,2297,2265
אבו גוש,472,2020-08-28,91,40,0,2324,2292
אבו גוש,472,2020-08-29,91,40,0,2328,2296
אבו גוש,472,2020-08-30,92,47,0,2353,2320
אבו גוש,472,2020-08-31,93,50,0,2388,2354
אבו גוש,472,2020-09-01,94,51,0,2438,2402
אבו גוש,472,2020-09-02,104,51,0,2497,2459
אבו גוש,472,2020-09-03,110,53,0,2538,2498
אבו גוש,472,2020-09-04,114,55,0,2623,2582
אבו גוש,472,2020-09-05,119,55,0,2652,2609
אבו גוש,472,2020-09-06,125,58,0,2719,2675
אבו גוש,472,2020-09-07,130,59,0,2767,2723
אבו גוש,472,2020-09-08,138,66,0,2850,2804
אבו גוש,472,2020-09-09,147,66,0,2946,2898
אבו גוש,472,2020-09-10,148,68,0,2987,2937
אבו גוש,472,2020-09-11,150,69,0,3066,3012
אבו גוש,472,2020-09-12,152,69,0,3142,3087
אבו גוש,472,2020-09-13,159,75,0,3184,3129
אבו גוש,472,2020-09-14,159,79,0,3220,3163
אבו גוש,472,2020-09-15,160,85,0,3279,3220
אבו גוש,472,2020-09-16,160,86,0,3341,3279
אבו גוש,472,2020-09-17,162,88,0,3410,3343
אבו גוש,472,2020-09-18,164,89,0,3453,3385
אבו גוש,472,2020-09-19,166,89,0,3488,3420
אבו גוש,472,2020-09-20,169,92,0,3517,3448
אבו גוש,472,2020-09-21,176,96,0,3546,3476
אבו גוש,472,2020-09-22,180,99,0,3653,3577
אבו גוש,472,2020-09-23,181,102,0,3708,3630
אבו גוש,472,2020-09-24,190,104,0,3760,3676
אבו גוש,472,2020-09-25,194,109,0,3830,3743
אבו גוש,472,2020-09-26,200,110,0,3959,3870
אבו גוש,472,2020-09-27,200,117,0,3978,3887
אבו גוש,472,2020-09-28,200,119,0,3983,3891
אבו גוש,472,2020-09-29,201,123,0,3995,3903
אבו גוש,472,2020-09-30,203,152,0,4028,3931
אבו גוש,472,2020-10-01,205,161,0,4085,3983
אבו גוש,472,2020-10-02,205,165,0,4137,4032
אבו גוש,472,2020-10-03,206,165,0,4150,4042
אבו גוש,472,2020-10-04,206,175,0,4160,4050
אבו גוש,472,2020-10-05,207,179,0,4193,4081
אבו גוש,472,2020-10-06,208,181,0,4241,4127
אבו גוש,472,2020-10-07,208,182,0,4284,4165
אבו גוש,472,2020-10-08,208,183,0,4309,4186
אבו גוש,472,2020-10-09,208,185,0,4371,4246
אבו גוש,472,2020-10-10,208,187,0,4379,4252
אבו גוש,472,2020-10-11,208,188,0,4403,4275
אבו גוש,472,2020-10-12,209,191,0,4440,4308
אבו גוש,472,2020-10-13,210,192,0,4513,4376
אבו גוש,472,2020-10-14,210,194,0,4522,4384
אבו גוש,472,2020-10-15,210,195,0,4533,4394
אבו גוש,472,2020-10-16,210,195,0,4567,4424
אבו גוש,472,2020-10-17,210,195,0,4575,4432
אבו גוש,472,2020-10-18,210,195,0,4598,4455
אבו גוש,472,2020-10-19,211,195,0,4624,4480
אבו גוש,472,2020-10-20,212,195,0,4647,4502
אבו גוש,472,2020-10-21,213,196,0,4684,4535
אבו גוש,472,2020-10-22,213,197,0,4689,4540
אבו גוש,472,2020-10-23,213,197,0,4714,4565
אבו גוש,472,2020-10-24,213,197,0,4718,4569
אבו גוש,472,2020-10-25,213,200,0,4727,4578
אבו גוש,472,2020-10-26,213,200,0,4755,4605
אבו גוש,472,2020-10-27,214,200,0,4825,4671
אבו גוש,472,2020-10-28,215,200,0,4842,4688
אבו גוש,472,2020-10-29,215,200,0,4862,4708
אבו גוש,472,2020-10-30,215,201,0,4883,4729
אבו גוש,472,2020-10-31,215,202,0,4887,4733
אבו גוש,472,2020-11-01,216,202,0,4898,4744
אבו גוש,472,2020-11-02,216,202,0,4918,4763
אבו גוש,472,2020-11-03,216,203,0,4953,4797
אבו גוש,472,2020-11-04,218,203,0,4988,4830
אבו גוש,472,2020-11-05,219,203,0,5006,4848
אבו גוש,472,2020-11-06,219,203,0,5030,4872
אבו גוש,472,2020-11-07,219,205,0,5031,4873
אבו גוש,472,2020-11-08,221,205,0,5045,4887
אבו גוש,472,2020-11-09,222,205,0,5077,4919
אבו גוש,472,2020-11-10,222,205,0,5110,4951
אבו גוש,472,2020-11-11,222,206,0,5174,5013
אבו גוש,472,2020-11-12,222,207,0,5198,5036
אבו גוש,472,2020-11-13,222,209,0,5219,5057
אבו גוש,472,2020-11-14,222,210,0,5225,5063
אבו גוש,472,2020-11-15,222,211,0,5230,5068
אבו גוש,472,2020-11-16,224,211,0,5259,5097
אבו גוש,472,2020-11-17,224,213,0,5331,5165
אבו גוש,472,2020-11-18,225,215,0,5373,5205
אבו גוש,472,2020-11-19,225,215,0,5409,5241
אבו גוש,472,2020-11-20,227,216,0,5446,5278
אבו גוש,472,2020-11-21,228,216,0,5533,5365
אבו גוש,472,2020-11-22,229,216,0,5592,5422
אבו גוש,472,2020-11-23,232,217,0,5628,5456
אבו גוש,472,2020-11-24,232,217,0,5672,5498
אבו גוש,472,2020-11-25,232,217,0,5722,5546
אבו גוש,472,2020-11-26,235,219,0,5767,5590
אבו גוש,472,2020-11-27,236,221,0,5798,5621
אבו גוש,472,2020-11-28,236,221,0,5811,5633
אבו גוש,472,2020-11-29,237,223,0,5843,5664
אבו גוש,472,2020-11-30,240,224,0,5880,5701
אבו גוש,472,2020-12-01,247,225,0,5955,5773
אבו גוש,472,2020-12-02,248,229,0,6019,5834
אבו גוש,472,2020-12-03,248,230,0,6079,5893
אבו גוש,472,2020-12-04,249,230,0,6146,5960
אבו גוש,472,2020-12-05,251,230,0,6169,5982
אבו גוש,472,2020-12-06,266,233,0,6278,6091
אבו גוש,472,2020-12-07,271,233,0,6338,6149
אבו גוש,472,2020-12-08,281,233,0,6419,6226
אבו גוש,472,2020-12-09,286,237,0,6500,6306
אבו גוש,472,2020-12-10,287,242,0,6537,6342
אבו גוש,472,2020-12-11,291,244,0,6589,6394
אבו גוש,472,2020-12-12,294,244,0,6632,6437
אבו גוש,472,2020-12-13,306,246,0,6876,6677
אבו גוש,472,2020-12-14,313,250,0,6918,6718
אבו גוש,472,2020-12-15,314,262,0,6945,6745
אבו סנאן,473,2020-03-11,0,0,0,<15,<15
אבו סנאן,473,2020-03-12,0,0,0,<15,<15
אבו סנאן,473,2020-03-13,0,0,0,<15,<15
אבו סנאן,473,2020-03-14,0,0,0,<15,<15
אבו סנאן,473,2020-03-15,0,0,0,<15,<15
אבו סנאן,473,2020-03-16,0,0,0,<15,<15
אבו סנאן,473,2020-03-17,0,0,0,<15,<15
אבו סנאן,473,2020-03-18,0,0,0,<15,<15
אבו סנאן,473,2020-03-19,0,0,0,<15,<15
אבו סנאן,473,2020-03-20,0,0,0,<15,<15
אבו סנאן,473,2020-03-21,0,0,0,<15,<15
אבו סנאן,473,2020-03-22,0,0,0,<15,<15
אבו סנאן,473,2020-03-23,0,0,0,<15,<15
אבו סנאן,473,2020-03-24,0,0,0,<15,<15
אבו סנאן,473,2020-03-25,0,0,0,<15,<15
אבו סנאן,473,2020-03-26,0,0,0,<15,<15
אבו סנאן,473,2020-03-27,0,0,0,<15,<15
אבו סנאן,473,2020-03-28,0,0,0,16,16
אבו סנאן,473,2020-03-29,0,0,0,18,18
אבו סנאן,473,2020-03-30,0,0,0,23,23
אבו סנאן,473,2020-03-31,0,0,0,28,28
אבו סנאן,473,2020-04-01,0,0,0,35,35
אבו סנאן,473,2020-04-02,0,0,0,40,40
אבו סנאן,473,2020-04-03,0,0,0,51,51
אבו סנאן,473,2020-04-04,0,0,0,54,54
אבו סנאן,473,2020-04-05,0,0,0,55,55
אבו סנאן,473,2020-04-06,0,0,0,56,56
אבו סנאן,473,2020-04-07,0,0,0,59,59
אבו סנאן,473,2020-04-08,0,0,0,61,61
אבו סנאן,473,2020-04-09,0,0,0,68,68
אבו סנאן,473,2020-04-10,0,0,0,74,74
אבו סנאן,473,2020-04-11,0,0,0,76,76
אבו סנאן,473,2020-04-12,<15,0,0,87,87
אבו סנאן,473,2020-04-13,<15,0,0,89,89
אבו סנאן,473,2020-04-14,<15,0,0,99,99
אבו סנאן,473,2020-04-15,<15,0,0,103,103
אבו סנאן,473,2020-04-16,<15,0,0,115,115
אבו סנאן,473,2020-04-17,<15,0,0,121,121
אבו סנאן,473,2020-04-18,<15,0,0,128,128
אבו סנאן,473,2020-04-19,<15,0,0,137,137
אבו סנאן,473,2020-04-20,<15,0,0,146,146
אבו סנאן,473,2020-04-21,<15,0,0,154,153
אבו סנאן,473,2020-04-22,<15,0,0,173,172
אבו סנאן,473,2020-04-23,<15,0,0,199,198
אבו סנאן,473,2020-04-24,<15,0,0,277,275
אבו סנאן,473,2020-04-25,<15,0,0,332,330
אבו סנאן,473,2020-04-26,<15,0,0,337,335
אבו סנאן,473,2020-04-27,<15,0,0,342,338
אבו סנאן,473,2020-04-28,<15,0,0,346,342
אבו סנאן,473,2020-04-29,<15,<15,0,349,343
אבו סנאן,473,2020-04-30,<15,<15,0,358,351
אבו סנאן,473,2020-05-01,<15,<15,0,372,365
אבו סנאן,473,2020-05-02,<15,<15,0,375,367
אבו סנאן,473,2020-05-03,<15,<15,0,380,372
אבו סנאן,473,2020-05-04,<15,<15,0,386,377
אבו סנאן,473,2020-05-05,<15,<15,0,396,386
אבו סנאן,473,2020-05-06,<15,<15,0,406,394
אבו סנאן,473,2020-05-07,<15,<15,0,412,399
אבו סנאן,473,2020-05-08,<15,<15,0,421,407
אבו סנאן,473,2020-05-09,<15,<15,0,425,410
אבו סנאן,473,2020-05-10,<15,<15,0,430,415
אבו סנאן,473,2020-05-11,<15,<15,0,433,418
אבו סנאן,473,2020-05-12,<15,<15,0,441,425
אבו סנאן,473,2020-05-13,<15,<15,0,446,429
אבו סנאן,473,2020-05-14,<15,<15,0,460,443
אבו סנאן,473,2020-05-15,<15,<15,0,474,455
אבו סנאן,473,2020-05-16,<15,<15,0,474,455
אבו סנאן,473,2020-05-17,<15,<15,0,477,458
אבו סנאן,473,2020-05-18,<15,<15,0,481,462
אבו סנאן,473,2020-05-19,<15,<15,0,489,468
אבו סנאן,473,2020-05-20,<15,<15,0,491,470
אבו סנאן,473,2020-05-21,<15,<15,0,496,474
אבו סנאן,473,2020-05-22,<15,<15,0,497,475
אבו סנאן,473,2020-05-23,<15,<15,0,498,476
אבו סנאן,473,2020-05-24,<15,<15,0,499,477
אבו סנאן,473,2020-05-25,<15,<15,0,499,477
אבו סנאן,473,2020-05-26,<15,<15,0,501,478
אבו סנאן,473,2020-05-27,<15,<15,0,501,478
אבו סנאן,473,2020-05-28,<15,<15,0,502,479
אבו סנאן,473,2020-05-29,<15,<15,0,504,481
אבו סנאן,473,2020-05-30,<15,<15,0,505,482
אבו סנאן,473,2020-05-31,<15,<15,0,506,483
אבו סנאן,473,2020-06-01,<15,<15,0,511,488
אבו סנאן,473,2020-06-02,<15,<15,0,513,490
אבו סנאן,473,2020-06-03,<15,<15,0,515,492
אבו סנאן,473,2020-06-04,<15,<15,0,519,496
אבו סנאן,473,2020-06-05,<15,<15,0,526,503
אבו סנאן,473,2020-06-06,<15,<15,0,530,507
אבו סנאן,473,2020-06-07,<15,<15,0,534,511
אבו סנאן,473,2020-06-08,<15,<15,0,556,533
אבו סנאן,473,2020-06-09,<15,<15,0,563,540
אבו סנאן,473,2020-06-10,<15,<15,0,566,543
אבו סנאן,473,2020-06-11,<15,<15,0,569,546
אבו סנאן,473,2020-06-12,<15,<15,0,573,550
אבו סנאן,473,2020-06-13,<15,<15,0,573,550
אבו סנאן,473,2020-06-14,<15,<15,0,575,552
אבו סנאן,473,2020-06-15,<15,<15,0,579,556
אבו סנאן,473,2020-06-16,<15,<15,0,588,564
אבו סנאן,473,2020-06-17,<15,<15,0,595,571
אבו סנאן,473,2020-06-18,<15,<15,0,602,578
אבו סנאן,473,2020-06-19,<15,<15,0,612,588
אבו סנאן,473,2020-06-20,<15,<15,0,614,590
אבו סנאן,473,2020-06-21,<15,<15,0,618,594
אבו סנאן,473,2020-06-22,<15,<15,0,621,597
אבו סנאן,473,2020-06-23,<15,<15,0,637,613
אבו סנאן,473,2020-06-24,<15,<15,0,649,625
אבו סנאן,473,2020-06-25,<15,<15,0,659,635
אבו סנאן,473,2020-06-26,<15,<15,0,671,646
אבו סנאן,473,2020-06-27,<15,<15,0,674,649
אבו סנאן,473,2020-06-28,<15,<15,0,682,657
אבו סנאן,473,2020-06-29,<15,<15,0,699,673
אבו סנאן,473,2020-06-30,<15,<15,0,724,698
אבו סנאן,473,2020-07-01,<15,<15,0,737,711
אבו סנאן,473,2020-07-02,<15,<15,0,755,729
אבו סנאן,473,2020-07-03,<15,<15,0,763,737
אבו סנאן,473,2020-07-04,<15,<15,0,769,743
אבו סנאן,473,2020-07-05,<15,<15,0,777,750
אבו סנאן,473,2020-07-06,<15,<15,0,786,759
אבו סנאן,473,2020-07-07,<15,<15,0,795,767
אבו סנאן,473,2020-07-08,<15,<15,0,797,768
אבו סנאן,473,2020-07-09,<15,<15,0,804,774
אבו סנאן,473,2020-07-10,<15,<15,0,813,783
אבו סנאן,473,2020-07-11,<15,<15,0,818,788
אבו סנאן,473,2020-07-12,<15,<15,0,825,793
אבו סנאן,473,2020-07-13,<15,<15,0,836,802
אבו סנאן,473,2020-07-14,<15,<15,0,852,817
אבו סנאן,473,2020-07-15,<15,<15,0,863,828
אבו סנאן,473,2020-07-16,<15,<15,0,887,851
אבו סנאן,473,2020-07-17,<15,<15,0,905,867
אבו סנאן,473,2020-07-18,<15,<15,0,914,876
אבו סנאן,473,2020-07-19,<15,<15,0,921,882
אבו סנאן,473,2020-07-20,<15,<15,0,941,900
אבו סנאן,473,2020-07-21,<15,<15,0,950,908
אבו סנאן,473,2020-07-22,<15,<15,0,962,919
אבו סנאן,473,2020-07-23,<15,<15,0,980,937
אבו סנאן,473,2020-07-24,<15,<15,0,997,954
אבו סנאן,473,2020-07-25,<15,<15,0,1018,974
אבו סנאן,473,2020-07-26,<15,<15,0,1023,979
אבו סנאן,473,2020-07-27,<15,<15,0,1037,993
אבו סנאן,473,2020-07-28,<15,<15,0,1046,1002
אבו סנאן,473,2020-07-29,<15,<15,0,1058,1014
אבו סנאן,473,2020-07-30,<15,<15,0,1076,1032
אבו סנאן,473,2020-07-31,<15,<15,0,1100,1056
אבו סנאן,473,2020-08-01,<15,<15,0,1116,1072
אבו סנאן,473,2020-08-02,<15,<15,0,1125,1081
אבו סנאן,473,2020-08-03,<15,<15,0,1137,1093
אבו סנאן,473,2020-08-04,16,<15,0,1169,1125
אבו סנאן,473,2020-08-05,17,<15,0,1192,1148
אבו סנאן,473,2020-08-06,18,<15,0,1245,1201
אבו סנאן,473,2020-08-07,22,<15,0,1304,1260
אבו סנאן,473,2020-08-08,22,<15,0,1312,1268
אבו סנאן,473,2020-08-09,22,<15,0,1319,1275
אבו סנאן,473,2020-08-10,28,<15,0,1408,1362
אבו סנאן,473,2020-08-11,30,<15,0,1458,1412
אבו סנאן,473,2020-08-12,31,<15,0,1553,1506
אבו סנאן,473,2020-08-13,35,<15,0,1615,1566
אבו סנאן,473,2020-08-14,42,<15,0,1692,1643
אבו סנאן,473,2020-08-15,43,<15,0,1730,1680
אבו סנאן,473,2020-08-16,43,15,0,1765,1714
אבו סנאן,473,2020-08-17,47,15,0,1863,1807
אבו סנאן,473,2020-08-18,48,15,0,1950,1894
אבו סנאן,473,2020-08-19,52,15,0,2009,1953
אבו סנאן,473,2020-08-20,54,19,0,2078,2020
אבו סנאן,473,2020-08-21,57,19,0,2153,2093
אבו סנאן,473,2020-08-22,60,19,0,2165,2104
אבו סנאן,473,2020-08-23,62,22,0,2191,2126
אבו סנאן,473,2020-08-24,70,26,0,2251,2184
אבו סנאן,473,2020-08-25,71,26,0,2304,2235
אבו סנאן,473,2020-08-26,85,33,0,2353,2282
אבו סנאן,473,2020-08-27,88,36,0,2407,2331
אבו סנאן,473,2020-08-28,91,38,0,2468,2389
אבו סנאן,473,2020-08-29,91,38,0,2482,2402
אבו סנאן,473,2020-08-30,91,39,0,2495,2414
אבו סנאן,473,2020-08-31,100,42,0,2551,2465
אבו סנאן,473,2020-09-01,118,44,0,2669,2575
אבו סנאן,473,2020-09-02,151,46,0,2805,2708
אבו סנאן,473,2020-09-03,177,50,0,2973,2871
אבו סנאן,473,2020-09-04,192,61,0,3146,3041
אבו סנאן,473,2020-09-05,197,62,0,3213,3108
אבו סנאן,473,2020-09-06,208,69,0,3335,3225
אבו סנאן,473,2020-09-07,226,71,0,3525,3411
אבו סנאן,473,2020-09-08,237,73,0,3670,3547
אבו סנאן,473,2020-09-09,258,76,0,3856,3729
אבו סנאן,473,2020-09-10,284,87,0,4029,3896
אבו סנאן,473,2020-09-11,301,107,0,4168,4031
אבו סנאן,473,2020-09-12,311,118,0,4255,4116
אבו סנאן,473,2020-09-13,318,134,0,4346,4204
אבו סנאן,473,2020-09-14,327,157,0,4465,4310
אבו סנאן,473,2020-09-15,337,166,0,4541,4384
אבו סנאן,473,2020-09-16,349,184,0,4621,4455
אבו סנאן,473,2020-09-17,366,196,0,4709,4536
אבו סנאן,473,2020-09-18,373,217,0,4802,4623
אבו סנאן,473,2020-09-19,378,228,0,4856,4675
אבו סנאן,473,2020-09-20,393,242,0,4965,4776
אבו סנאן,473,2020-09-21,405,260,0,5073,4877
אבו סנאן,473,2020-09-22,414,270,0,5147,4939
אבו סנאן,473,2020-09-23,426,280,0,5226,5007
אבו סנאן,473,2020-09-24,439,292,<15,5331,5100
אבו סנאן,473,2020-09-25,457,306,<15,5403,5168
אבו סנאן,473,2020-09-26,464,309,<15,5459,5219
אבו סנאן,473,2020-09-27,470,315,<15,5489,5239
אבו סנאן,473,2020-09-28,473,317,<15,5501,5247
אבו סנאן,473,2020-09-29,476,336,<15,5569,5303
אבו סנאן,473,2020-09-30,488,343,<15,5681,5402
אבו סנאן,473,2020-10-01,494,348,<15,5765,5480
אבו סנאן,473,2020-10-02,501,358,<15,5876,5581
אבו סנאן,473,2020-10-03,503,368,<15,5933,5630
אבו סנאן,473,2020-10-04,508,392,<15,6018,5710
אבו סנאן,473,2020-10-05,514,405,<15,6098,5783
אבו סנאן,473,2020-10-06,517,409,<15,6139,5816
אבו סנאן,473,2020-10-07,519,412,<15,6182,5850
אבו סנאן,473,2020-10-08,520,420,<15,6251,5909
אבו סנאן,473,2020-10-09,526,428,<15,6320,5964
אבו סנאן,473,2020-10-10,529,437,<15,6359,5997
אבו סנאן,473,2020-10-11,530,445,<15,6417,6043
אבו סנאן,473,2020-10-12,534,449,<15,6464,6079
אבו סנאן,473,2020-10-13,538,463,<15,6499,6104
אבו סנאן,473,2020-10-14,540,466,<15,6532,6132
אבו סנאן,473,2020-10-15,541,475,<15,6611,6204
אבו סנאן,473,2020-10-16,544,478,<15,6648,6235
אבו סנאן,473,2020-10-17,547,480,<15,6673,6258
אבו סנאן,473,2020-10-18,548,484,<15,6729,6309
אבו סנאן,473,2020-10-19,559,486,<15,6796,6367
אבו סנאן,473,2020-10-20,560,492,<15,6841,6409
אבו סנאן,473,2020-10-21,563,496,<15,6889,6451
אבו סנאן,473,2020-10-22,567,498,<15,6951,6510
אבו סנאן,473,2020-10-23,572,516,<15,7004,6561
אבו סנאן,473,2020-10-24,572,516,<15,7013,6567
אבו סנאן,473,2020-10-25,572,521,<15,7036,6589
אבו סנאן,473,2020-10-26,572,524,<15,7094,6645
אבו סנאן,473,2020-10-27,574,525,<15,7128,6675
אבו סנאן,473,2020-10-28,575,531,<15,7153,6698
אבו סנאן,473,2020-10-29,575,536,<15,7200,6743
אבו סנאן,473,2020-10-30,578,538,<15,7301,6836
אבו סנאן,473,2020-10-31,579,541,<15,7313,6847
אבו סנאן,473,2020-11-01,579,545,<15,7338,6871
אבו סנאן,473,2020-11-02,581,547,<15,7368,6899
אבו סנאן,473,2020-11-03,583,551,<15,7403,6933
אבו סנאן,473,2020-11-04,585,552,<15,7438,6964
אבו סנאן,473,2020-11-05,585,552,<15,7497,7021
אבו סנאן,473,2020-11-06,585,554,<15,7532,7054
אבו סנאן,473,2020-11-07,585,557,<15,7541,7062
אבו סנאן,473,2020-11-08,586,561,<15,7556,7077
אבו סנאן,473,2020-11-09,588,562,<15,7590,7110
אבו סנאן,473,2020-11-10,588,562,<15,7622,7142
אבו סנאן,473,2020-11-11,589,562,<15,7660,7177
אבו סנאן,473,2020-11-12,590,565,<15,7721,7234
אבו סנאן,473,2020-11-13,590,567,<15,7751,7262
אבו סנאן,473,2020-11-14,590,567,<15,7766,7276
אבו סנאן,473,2020-11-15,590,567,<15,7779,7288
אבו סנאן,473,2020-11-16,591,569,<15,7835,7342
אבו סנאן,473,2020-11-17,591,569,<15,7868,7375
אבו סנאן,473,2020-11-18,593,570,<15,7904,7406
אבו סנאן,473,2020-11-19,595,571,<15,7989,7485
אבו סנאן,473,2020-11-20,596,571,<15,8022,7518
אבו סנאן,473,2020-11-21,596,571,<15,8034,7529
אבו סנאן,473,2020-11-22,596,573,<15,8047,7542
אבו סנאן,473,2020-11-23,596,573,<15,8096,7589
אבו סנאן,473,2020-11-24,596,574,<15,8132,7625
אבו סנאן,473,2020-11-25,596,575,<15,8188,7677
אבו סנאן,473,2020-11-26,596,576,<15,8218,7705
אבו סנאן,473,2020-11-27,597,578,<15,8268,7754
אבו סנאן,473,2020-11-28,597,579,<15,8288,7774
אבו סנאן,473,2020-11-29,597,579,<15,8306,7790
אבו סנאן,473,2020-11-30,600,581,<15,8365,7845
אבו סנאן,473,2020-12-01,600,581,<15,8398,7876
אבו סנאן,473,2020-12-02,601,582,<15,8457,7931
אבו סנאן,473,2020-12-03,602,585,<15,8502,7974
אבו סנאן,473,2020-12-04,603,585,<15,8580,8050
אבו סנאן,473,2020-12-05,607,585,<15,8633,8102
אבו סנאן,473,2020-12-06,608,586,<15,8652,8118
אבו סנאן,473,2020-12-07,609,586,<15,8725,8190
אבו סנאן,473,2020-12-08,613,587,<15,8762,8225
אבו סנאן,473,2020-12-09,615,588,<15,8820,8280
אבו סנאן,473,2020-12-10,617,589,<15,8873,8331
אבו סנאן,473,2020-12-11,626,590,<15,8955,8412
אבו סנאן,473,2020-12-12,630,590,<15,8987,8444
אבו סנאן,473,2020-12-13,635,591,<15,9042,8497
אבו סנאן,473,2020-12-14,638,593,<15,9128,8581
אבו סנאן,473,2020-12-15,642,593,<15,9177,8629
אבו קורינאת (שבט),968,2020-03-11,0,0,0,0,0
אבו קורינאת (שבט),968,2020-03-12,0,0,0,0,0
אבו קורינאת (שבט),968,2020-03-13,0,0,0,0,0
אבו קורינאת (שבט),968,2020-03-14,0,0,0,0,0
אבו קורינאת (שבט),968,2020-03-15,0,0,0,0,0
אבו קורינאת (שבט),968,2020-03-16,0,0,0,0,0
אבו קורינאת (שבט),968,2020-03-17,0,0,0,0,0
אבו קורינאת (שבט),968,2020-03-18,0,0,0,<15,<15
אבו קורינאת (שבט),968,2020-03-19,0,0,0,<15,<15
אבו קורינאת (שבט),968,2020-03-20,0,0,0,<15,<15
אבו קורינאת (שבט),968,2020-03-21,0,0,0,<15,<15
אבו קורינאת (שבט),968,2020-03-22,0,0,0,<15,<15
אבו קורינאת (שבט),968,2020-03-23,0,0,0,<15,<15
אבו קורינאת (שבט),968,2020-03-24,0,0,0,<15,<15
